key,pk,protein,ligand
gpcrs_a2a_hip278_4e_D,8.885180548803467,gpcrs/a2a_hip278_protein.pdb,gpcrs/split_sdf/gpcrs_a2a_hip278_4e_D.sdf
gpcrs_a2a_hip278_4m_D,7.764242090673567,gpcrs/a2a_hip278_protein.pdb,gpcrs/split_sdf/gpcrs_a2a_hip278_4m_D.sdf
gpcrs_a2a_hip278_4q,6.53989433458688,gpcrs/a2a_hip278_protein.pdb,gpcrs/split_sdf/gpcrs_a2a_hip278_4q.sdf
gpcrs_a2a_hip278_4n,8.500155440747545,gpcrs/a2a_hip278_protein.pdb,gpcrs/split_sdf/gpcrs_a2a_hip278_4n.sdf
gpcrs_a2a_hip278_4r_U,8.43509818188421,gpcrs/a2a_hip278_protein.pdb,gpcrs/split_sdf/gpcrs_a2a_hip278_4r_U.sdf
gpcrs_a2a_hip278_4o_deprotonated,8.35759121359148,gpcrs/a2a_hip278_protein.pdb,gpcrs/split_sdf/gpcrs_a2a_hip278_4o_deprotonated.sdf
gpcrs_a2a_hip278_4eD_deprotonated,8.885180548803467,gpcrs/a2a_hip278_protein.pdb,gpcrs/split_sdf/gpcrs_a2a_hip278_4eD_deprotonated.sdf
gpcrs_a2a_hip278_4f_deprotonated,8.423351703124426,gpcrs/a2a_hip278_protein.pdb,gpcrs/split_sdf/gpcrs_a2a_hip278_4f_deprotonated.sdf
gpcrs_ox2_hip_custcore_set_1:_1,8.079088708133462,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_1.sdf
gpcrs_ox2_hip_custcore_set_1:_2,7.395782907493422,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_2.sdf
gpcrs_ox2_hip_custcore_set_1:_3,6.3260476429392805,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_3.sdf
gpcrs_ox2_hip_custcore_set_1:_4,7.803497381136071,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_4.sdf
gpcrs_ox2_hip_custcore_set_1:_5,8.01101920771925,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_5.sdf
gpcrs_ox2_hip_custcore_set_1:_6,7.36877590210684,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_6.sdf
gpcrs_ox2_hip_custcore_set_1:_7,8.520235413490338,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_7.sdf
gpcrs_ox2_hip_custcore_set_1:_8,7.470579419851976,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_8.sdf
gpcrs_ox2_hip_custcore_set_1:_9,6.3466287201712,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_9.sdf
gpcrs_ox2_hip_custcore_set_1:_10,7.59216042289619,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_10.sdf
gpcrs_ox2_hip_custcore_set_1:_11,8.187417813469471,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_11.sdf
gpcrs_ox2_hip_custcore_set_1:_12,7.757515078729221,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_12.sdf
gpcrs_ox2_hip_custcore_set_1:_13,6.602943666358636,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_13.sdf
gpcrs_ox2_hip_custcore_set_1:_14,8.219845730724401,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_14.sdf
gpcrs_ox2_hip_custcore_set_1:_15,5.019875980587026,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_15.sdf
gpcrs_ox2_hip_custcore_set_1:_16,8.058707651600981,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_16.sdf
gpcrs_ox2_hip_custcore_set_1:_17,5.065857932080369,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_17.sdf
gpcrs_ox2_hip_custcore_set_1:_18,6.090615559600463,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_18.sdf
gpcrs_ox2_hip_custcore_set_1:_19,5.530497594956812,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_19.sdf
gpcrs_ox2_hip_custcore_set_1:_20,7.6535036131930685,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_20.sdf
gpcrs_ox2_hip_custcore_set_1:_21,6.393916420827032,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_21.sdf
gpcrs_ox2_hip_custcore_set_1:_22,7.6686637785566365,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_22.sdf
gpcrs_ox2_hip_custcore_set_1:_23,7.4187740586968465,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_23.sdf
gpcrs_ox2_hip_custcore_set_1:_24,7.685429724131858,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_24.sdf
gpcrs_ox2_hip_custcore_set_1:_25,8.166735673147306,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_25.sdf
gpcrs_ox2_hip_custcore_set_1:_26,8.380080558478769,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_26.sdf
gpcrs_ox2_hip_custcore_set_1:_27,8.063125652664066,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_1:_27.sdf
gpcrs_ox2_hip_custcore_set_2:_1,6.927328112960281,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_1.sdf
gpcrs_ox2_hip_custcore_set_2:_2,6.337593399172607,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_2.sdf
gpcrs_ox2_hip_custcore_set_2:_3,6.969093838657518,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_3.sdf
gpcrs_ox2_hip_custcore_set_2:_4,7.1503111886967154,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_4.sdf
gpcrs_ox2_hip_custcore_set_2:_5_adjust,7.9869233807933036,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_5_adjust.sdf
gpcrs_ox2_hip_custcore_set_2:_6,7.719966631568609,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_6.sdf
gpcrs_ox2_hip_custcore_set_2:_7,5.8470510557186,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_7.sdf
gpcrs_ox2_hip_custcore_set_2:_8,8.063125652664066,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_8.sdf
gpcrs_ox2_hip_custcore_set_2:_9,7.367069058804947,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_9.sdf
gpcrs_ox2_hip_custcore_set_2:_10,5.042866780876944,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_10.sdf
gpcrs_ox2_hip_custcore_set_2:_11,6.970700320696184,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_11.sdf
gpcrs_ox2_hip_custcore_set_2:_12,7.3525117628477625,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_12.sdf
gpcrs_ox2_hip_custcore_set_2:_13,7.959213846564126,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_13.sdf
gpcrs_ox2_hip_custcore_set_2:_14,7.91373405230043,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_14.sdf
gpcrs_ox2_hip_custcore_set_2:_15,7.095092842764815,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_15.sdf
gpcrs_ox2_hip_custcore_set_2:_16,7.119689774179892,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_16.sdf
gpcrs_ox2_hip_custcore_set_2:_17,7.347893741085235,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_17.sdf
gpcrs_ox2_hip_custcore_set_2:_18,6.923613342566807,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_18.sdf
gpcrs_ox2_hip_custcore_set_2:_19,6.640593176609492,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_19.sdf
gpcrs_ox2_hip_custcore_set_2:_20,8.128283272790627,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_20.sdf
gpcrs_ox2_hip_custcore_set_2:_21,7.775486763117208,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_21.sdf
gpcrs_ox2_hip_custcore_set_2:_22,6.278258135967308,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_22.sdf
gpcrs_ox2_hip_custcore_set_2:_23,7.744664626073927,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_23.sdf
gpcrs_ox2_hip_custcore_set_2:_24,7.016983005065705,gpcrs/ox2_hip_custcore_protein.pdb,gpcrs/split_sdf/gpcrs_ox2_hip_custcore_set_2:_24.sdf
gpcrs_p2y1_meta_sub_16,8.254531425488455,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_16.sdf
gpcrs_p2y1_meta_sub_6e,6.920189830384804,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6e.sdf
gpcrs_p2y1_meta_sub_11a,5.721624040629001,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_11a.sdf
gpcrs_p2y1_meta_sub_11c,7.511225731459362,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_11c.sdf
gpcrs_p2y1_meta_sub_6b,7.357031528828104,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6b.sdf
gpcrs_p2y1_meta_sub_1,7.153260967643204,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_1.sdf
gpcrs_p2y1_meta_sub_6a,6.793903779028132,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6a.sdf
gpcrs_p2y1_meta_sub_6f,6.865816484179662,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6f.sdf
gpcrs_p2y1_meta_sub_6h,7.347851631464301,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6h.sdf
gpcrs_p2y1_meta_sub_6d,6.241523808144771,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6d.sdf
gpcrs_p2y1_meta_sub_6i,7.538486096398567,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6i.sdf
gpcrs_p2y1_meta_sub_6g,7.189617010704343,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6g.sdf
gpcrs_p2y1_meta_sub_6n,6.268182005504608,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6n.sdf
gpcrs_p2y1_meta_sub_6m,6.320876581488478,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6m.sdf
gpcrs_p2y1_meta_sub_6p,7.103847432957177,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6p.sdf
gpcrs_p2y1_meta_sub_6k,7.582865425901831,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6k.sdf
gpcrs_p2y1_meta_sub_6o,6.215724647052005,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6o.sdf
gpcrs_p2y1_meta_sub_6q,6.7990334326850155,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6q.sdf
gpcrs_p2y1_meta_sub_6l,7.708300862915618,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6l.sdf
gpcrs_p2y1_meta_sub_6j,6.530311588516135,gpcrs/p2y1_meta_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_meta_sub_6j.sdf
gpcrs_p2y1_ortho_sub_16,8.254531425488455,gpcrs/p2y1_ortho_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_ortho_sub_16.sdf
gpcrs_p2y1_ortho_sub_11b,7.7755134325438,gpcrs/p2y1_ortho_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_ortho_sub_11b.sdf
gpcrs_p2y1_ortho_sub_17,8.129095988474669,gpcrs/p2y1_ortho_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_ortho_sub_17.sdf
gpcrs_p2y1_ortho_sub_14,6.783821332122293,gpcrs/p2y1_ortho_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_ortho_sub_14.sdf
gpcrs_p2y1_ortho_sub_11e,7.14178609593845,gpcrs/p2y1_ortho_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_ortho_sub_11e.sdf
gpcrs_p2y1_ortho_sub_11d,7.582865425901831,gpcrs/p2y1_ortho_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_ortho_sub_11d.sdf
gpcrs_p2y1_ortho_sub_11f,6.791361059750681,gpcrs/p2y1_ortho_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_ortho_sub_11f.sdf
gpcrs_p2y1_ortho_sub_18,8.187318855860275,gpcrs/p2y1_ortho_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_ortho_sub_18.sdf
gpcrs_p2y1_ortho_sub_12,8.187318855860275,gpcrs/p2y1_ortho_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_ortho_sub_12.sdf
gpcrs_p2y1_ortho_sub_11a,5.721624040629001,gpcrs/p2y1_ortho_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_ortho_sub_11a.sdf
gpcrs_p2y1_ortho_sub_19,7.826869624408959,gpcrs/p2y1_ortho_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_ortho_sub_19.sdf
gpcrs_p2y1_ortho_sub_13,7.729574643411915,gpcrs/p2y1_ortho_sub_protein.pdb,gpcrs/split_sdf/gpcrs_p2y1_ortho_sub_13.sdf
jacs_set_bace_CAT-13n,6.286955878171406,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-13n.sdf
jacs_set_bace_CAT-13e,7.331960864177512,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-13e.sdf
jacs_set_bace_CAT-4a,5.838045211454662,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-4a.sdf
jacs_set_bace_CAT-4m,6.735866193974642,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-4m.sdf
jacs_set_bace_CAT-17b,7.376115609035789,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-17b.sdf
jacs_set_bace_CAT-13j,6.426780172658638,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-13j.sdf
jacs_set_bace_CAT-13d,7.707279002780932,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-13d.sdf
jacs_set_bace_CAT-13b,6.713788821545504,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-13b.sdf
jacs_set_bace_CAT-13a,6.507731707943839,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-13a.sdf
jacs_set_bace_CAT-13h,7.08910766197594,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-13h.sdf
jacs_set_bace_CAT-13o,6.286955878171406,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-13o.sdf
jacs_set_bace_CAT-13g,6.691711449116364,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-13g.sdf
jacs_set_bace_CAT-4k,5.779171750425615,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-4k.sdf
jacs_set_bace_CAT-17g,7.170058495434125,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-17g.sdf
jacs_set_bace_CAT-4l,6.87569119028889,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-4l.sdf
jacs_set_bace_CAT-4j,6.6401966443456875,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-4j.sdf
jacs_set_bace_CAT-4n,6.691711449116364,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-4n.sdf
jacs_set_bace_CAT-13i,6.824176385518213,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-13i.sdf
jacs_set_bace_CAT-17f,6.934564651317937,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-17f.sdf
jacs_set_bace_CAT-4p,7.420271055721082,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-4p.sdf
jacs_set_bace_CAT-13c,6.860972474118121,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-13c.sdf
jacs_set_bace_CAT-24,8.352680529963461,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-24.sdf
jacs_set_bace_CAT-4i,6.080898062742726,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-4i.sdf
jacs_set_bace_CAT-4c,5.779171750425615,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-4c.sdf
jacs_set_bace_CAT-17i,6.97136003809083,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-17i.sdf
jacs_set_bace_CAT-13k,7.140621764919602,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-13k.sdf
jacs_set_bace_CAT-17a,7.898618102038841,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-17a.sdf
jacs_set_bace_CAT-17c,7.258368686977695,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-17c.sdf
jacs_set_bace_CAT-4o,6.905127920803414,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-4o.sdf
jacs_set_bace_CAT-17d,6.934564651317937,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-17d.sdf
jacs_set_bace_CAT-4b,7.08910766197594,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-4b.sdf
jacs_set_bace_CAT-13f,6.691711449116364,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-13f.sdf
jacs_set_bace_CAT-4d,6.706429463460119,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-4d.sdf
jacs_set_bace_CAT-13m,6.448857545087777,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-13m.sdf
jacs_set_bace_CAT-17h,7.604250796893607,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-17h.sdf
jacs_set_bace_CAT-17e,7.376115609035789,jacs_set/bace_protein.pdb,jacs_set/split_sdf/jacs_set_bace_CAT-17e.sdf
jacs_set_cdk2_17,5.1808694833452344,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_17.sdf
jacs_set_cdk2_28,8.176059445049304,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_28.sdf
jacs_set_cdk2_22,5.784323160719981,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_22.sdf
jacs_set_cdk2_30,7.219365352413784,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_30.sdf
jacs_set_cdk2_1h1r,5.644498515319241,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_1h1r.sdf
jacs_set_cdk2_1h1s,8.279088352763644,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_1h1s.sdf
jacs_set_cdk2_21,5.762245437377335,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_21.sdf
jacs_set_cdk2_1oiy,7.204646636243014,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_1oiy.sdf
jacs_set_cdk2_1oiu,6.682144143239963,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_1oiu.sdf
jacs_set_cdk2_31,7.020666895070489,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_31.sdf
jacs_set_cdk2_29,7.270879455357446,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_29.sdf
jacs_set_cdk2_26,6.203797096922202,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_26.sdf
jacs_set_cdk2_1oi9,7.167850547643106,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_1oi9.sdf
jacs_set_cdk2_20,6.417213568609251,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_20.sdf
jacs_set_cdk2_32,7.175209905728492,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_32.sdf
jacs_set_cdk2_1h1q,6.019817355749676,jacs_set/cdk2_protein.pdb,jacs_set/split_sdf/jacs_set_cdk2_1h1q.sdf
jacs_set_jnk1_manual_flips_18626-1,6.527601132581959,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18626-1.sdf
jacs_set_jnk1_manual_flips_18628-1_flip,6.4024948524384815,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18628-1_flip.sdf
jacs_set_jnk1_manual_flips_18629-1,6.380417480009343,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18629-1.sdf
jacs_set_jnk1_manual_flips_18636-1,5.526751593261147,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18636-1.sdf
jacs_set_jnk1_manual_flips_17124-1,7.123695802784827,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_17124-1.sdf
jacs_set_jnk1_manual_flips_18627-1,6.240592483695095,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18627-1.sdf
jacs_set_jnk1_manual_flips_18638-1,7.425422466015449,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18638-1.sdf
jacs_set_jnk1_manual_flips_18659-1,6.9691527921268275,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18659-1.sdf
jacs_set_jnk1_manual_flips_18639-1,7.167850547643106,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18639-1.sdf
jacs_set_jnk1_manual_flips_18634-1,7.351830288815632,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18634-1.sdf
jacs_set_jnk1_manual_flips_18630-1,6.7262995899252545,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18630-1.sdf
jacs_set_jnk1_manual_flips_18637-1,7.462218554615356,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18637-1.sdf
jacs_set_jnk1_manual_flips_18658-1,7.1384138171285825,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18658-1.sdf
jacs_set_jnk1_manual_flips_18632-1,6.682144143239963,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18632-1.sdf
jacs_set_jnk1_manual_flips_18633-1,6.748376962354392,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18633-1.sdf
jacs_set_jnk1_manual_flips_18635-1,5.36484922451776,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18635-1.sdf
jacs_set_jnk1_manual_flips_18631-1,6.924997345441534,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18631-1.sdf
jacs_set_jnk1_manual_flips_18660-1,6.4024948524384815,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18660-1.sdf
jacs_set_jnk1_manual_flips_18625-1,5.968302550978999,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18625-1.sdf
